date,Switch Value : 0.5,Switch Value : 1.0,Switch Value : 1.5,Switch Value : 2.0,Switch Value : 2.5,qqq_intraday,qqq_simple_investment
2020-11-10,47211.074912864955,17524.533571876822,36618.855048957725,23122.676706491886,14520.846938804876,11456.003265037849,18252.653806477407
2020-11-11,49078.04132073941,18217.542903961454,35065.54214572627,22141.84997017192,13904.895978958126,11605.396749009346,18660.960828023828
2020-11-12,50213.522996540574,18639.02847243357,35876.827182516856,22654.129275394407,13576.591326176118,11511.199061654015,18573.365522339533
2020-11-13,50688.487682192186,18467.591024015754,35546.84047110675,22445.761863710643,13451.71699709757,11541.347843410103,18736.30960536771
2020-11-16,49410.847311498444,18002.101897773126,36462.83054423104,23024.156308290952,13798.348063952413,11643.80767128197,18882.50128635586
2020-11-17,49960.148975271324,17797.6422503691,36048.70237637812,22762.658461689454,13641.632731713196,11598.962545866867,18822.60179075949
2020-11-18,50791.5183029752,18093.80657685514,36648.576197292474,23141.44388267398,13868.638360510684,11535.737790393032,18683.500205126325
2020-11-19,52337.544710826194,17550.807486605958,35548.744415100606,22446.964093583163,13452.437491955745,11648.88779423611,18829.69188611447
2020-11-20,53351.41254176099,17219.007266436864,34876.6909364976,22022.60141773121,13198.117471349955,11572.371658686005,18700.89315784778
2020-11-23,53905.42511549981,17397.81315138769,35238.858016780585,22251.288860304758,13335.16956951299,11531.866213417647,18701.531706808324
2020-11-24,55524.580175336705,17920.390556793707,36297.32616054332,22919.64991800645,13735.717515030472,11649.76078667973,18964.2895997689
2020-11-25,55013.24506717086,17755.35869496249,36610.72853512295,23117.5452857552,13854.315961283108,11677.7447850804,19080.855811741338
2020-11-27,55425.7433894042,17888.491282639887,36885.24177421727,23290.884426772678,13958.197891584476,11705.147701399173,19256.672961745197
2020-11-30,55300.77180075348,17922.517417147872,36955.402090039264,23335.18658472405,13984.748119406597,11716.09654588363,19295.958735725086
2020-12-01,54341.24420527197,17611.54255220002,36314.1862995026,22930.29611494136,13742.097767531293,11773.906491798101,19543.257338333748
2020-12-02,53456.61833544012,17324.842709802793,36914.16009446887,23309.144663723797,13969.141228739074,11836.23344713011,19568.37693364984
2020-12-03,53330.02081126274,17283.813511508564,36826.738902845354,23253.94326683402,13936.059100660086,11840.51333087732,19596.06673857514
2020-12-04,53970.87960777202,17491.510485137664,37269.280255982325,23533.382387040234,14103.526615719542,11886.812546836774,19675.9253930604
2020-12-07,53126.57277601109,17755.081073488847,37830.871899702346,23887.994840145184,14316.045415115988,11946.692149746983,19787.343178930918
2020-12-08,53859.356748072816,17999.9799659539,38352.67963411242,24217.48606890097,14513.509096195783,12006.277571000926,19854.312752673464
2020-12-09,57376.970289031095,16808.99015750474,35815.02955576008,22615.107669098565,13553.205726353264,11742.822668870991,19404.794301661128
2020-12-10,59349.94646140068,17386.987512459047,37046.572447799736,21873.208963032343,13108.586760193304,11872.727135549865,19482.72129549773
2020-12-11,58735.273947727765,17566.684910986878,37429.45491599453,22099.272204021963,13244.066177630923,11913.775431061029,19439.5742019414
2020-12-14,58113.369992717526,17380.68440246309,37033.14236849793,21865.279513381574,13103.834650940227,11951.512948211088,19580.611451664987
2020-12-15,57583.46084384776,17512.652931214157,37314.328609513104,22031.298796701798,13203.329799683439,11987.402730400396,19789.91739198188
2020-12-16,56873.86799404991,17296.846984178785,37738.23144250943,22281.581471548838,13353.323893524475,12037.2690295656,19898.754959638794
2020-12-17,56621.41691731571,17355.93160770686,37867.14217401071,22357.693542960515,13398.937762677568,12051.60676479788,20028.844797872724
2020-12-18,57491.955352283745,17040.209678718584,37178.30060429956,21950.98451156644,13155.197549104245,11989.735994874665,19968.306753315817
2020-12-21,56222.9707880532,16664.091612790133,36357.68684534684,21466.473933622856,12864.830966041878,12085.980251273995,19930.952639984585
2020-12-22,56258.5571186645,16674.639149947237,36380.69944404459,21480.06113877679,12872.973761088087,12082.469862566533,19985.145229353668
2020-12-23,57076.98842560729,16424.101389259547,35834.07658228439,21157.321535913426,12679.556320956879,12019.681057677342,19884.5007052563
2020-12-24,56470.54651224237,16249.595625263539,35453.34020207839,20932.52539813823,12544.836276890057,12062.153286041967,19972.240134843916
2020-12-28,56700.63836780785,16315.805354769078,35597.796477728596,21017.815941757905,12595.95079295179,12078.763814679753,20173.541193363923
2020-12-29,57261.66049265946,16143.117486715302,35221.02637980914,20795.361594748432,12462.63418116043,12036.841162758092,20191.604722579992
2020-12-30,57904.62961919032,16324.382334095148,35616.509716689485,21028.864699014553,12602.572299349678,11991.246974435166,20192.25127842405
2020-12-31,58396.081388942854,16462.93164597175,35918.79637058554,21207.342185878442,12709.533633886858,12024.590939914631,20241.929987209995
2021-01-04,55150.79859248686,15548.026611607247,33922.65811681328,20028.77298881211,12003.218588904378,11803.263518033229,19956.112269718265
2021-01-05,57049.130816590856,16083.201453881631,32756.56674404783,19340.283917321693,11590.60794991079,11939.944486712453,20120.633708799443
2021-01-06,56802.00775679001,16172.184674454837,32937.79837334531,19447.287535643474,11654.735084470529,11960.946675796224,19841.920098708848
2021-01-07,59331.65110659629,15376.999396330697,31318.24895021282,18491.065660919423,11081.672511530285,12142.126885945312,20321.934767319453
2021-01-08,58315.00179904574,15113.51413177269,30781.609980706882,18174.220793982025,10891.787779263046,12206.790099904838,20583.23340575892
2021-01-11,59145.25169534758,15328.69021260179,30291.928633976702,17885.10086426598,10718.518567178568,12146.525013215725,20285.80170372468
2021-01-12,58807.50369227841,15241.155975100533,30433.763132974385,17968.843446366245,10768.705391838783,12125.667489861582,20253.539968310746
2021-01-13,59788.86987178692,15495.496902218336,30941.634815645306,18268.703398514874,10948.411085927428,12197.065556926522,20390.319557723764
2021-01-14,58593.09031039144,15185.586403339963,30322.800999450854,17903.328669338924,10729.44246794916,12114.210528482883,20281.28582142066
2021-01-15,59803.20380899573,15499.211832440165,30949.05284263823,18273.083184384086,10951.03588611814,12026.66876527058,20120.633708799443
2021-01-19,60993.00599076724,15167.676638324914,30287.03851876201,17882.21361978216,10716.788245172409,12109.33431364277,20414.19608437373
2021-01-20,58834.72557061659,14630.957731363213,29215.310356531612,18465.197455834335,11066.16972859334,12246.63852782183,20889.044311394497
2021-01-21,58004.83973529279,14424.58259387904,28803.217464037814,18684.38578554497,11197.529020304482,12292.212349904732,21056.143966968393
2021-01-22,57875.266924109725,14440.38383659088,28834.76961655724,18704.853380554916,11209.795224381527,12297.125035766816,20995.50383464664
2021-01-25,57624.26331470731,14377.756247004236,28709.713929824367,18623.730891426378,11161.178618160578,12267.214345650487,21169.05503661497
2021-01-26,57712.989693657786,14336.169564582657,28626.67303421433,18569.86301602349,11128.895667839963,12257.51510445333,21200.019656899025
2021-01-27,61100.20953120893,15177.570403482321,30306.794533711643,19659.742585984397,11782.059130281192,12000.91290027092,20609.037589615782
2021-01-28,61476.15453334498,15270.956854716056,30493.269965189393,19780.707506157167,11854.553255569555,12025.238592760948,20730.978422149514
2021-01-29,64272.51530362379,14558.097608783692,29069.8221982812,18857.32985726458,11301.174186070017,11836.345144613837,20294.83346833272
2021-02-01,66725.24488710199,15113.65508954427,30179.1675001626,18035.717875116472,10808.783153304526,11996.714143518937,20801.94743420918
2021-02-02,65364.535175085366,14805.446445286636,29563.731972162226,17667.92040180054,10588.362587794903,12077.802230524236,21141.313186946812
2021-02-03,67370.21408918152,15259.744355759805,30470.880683305473,17110.32627902121,10254.197127766607,11951.831494252367,21057.439080377397
2021-02-04,65859.20311434644,14917.491603464732,29787.465382525566,16726.567801478213,10024.211152396732,12040.060483682388,21306.47918015117
2021-02-05,65701.64361131434,14881.80346190847,29815.78219272451,16742.468551663966,10033.740452085422,12045.148997045382,21378.73930217808
2021-02-08,65381.668880060104,14937.457389952095,29927.285170234296,16805.080864911615,10071.263933063927,12062.505455033464,21521.968436264655
2021-02-09,64800.7300024089,15053.892425924496,30160.56346080177,16936.073720251326,10149.767787349238,12094.781946854273,21517.45055223976
2021-02-10,63472.31161053182,14745.28683510486,29542.270314887897,16588.883313363447,9941.697010962998,12013.907311081146,21468.420401018757
2021-02-11,63315.97428123643,14708.96802608401,29469.505363916964,16548.023580238903,9917.20982403187,12022.89088105213,21586.48790365077
2021-02-12,64804.99951747954,15054.884279265994,30162.550644900315,16937.18958456309,10150.436523434926,12121.608244499683,21707.13762621726
2021-02-16,63771.251927841084,14814.733820939406,29681.407766130545,16667.013224117796,9988.520168709103,12059.432106106375,21648.427152823282
2021-02-17,62947.06461121622,14623.266422303297,29297.801688456297,16451.606744080673,9859.427334774826,12112.389268446932,21544.54984950562
2021-02-18,64253.675155798475,14333.811432814686,28717.876886782895,16125.961329461426,9664.268445294545,12194.549074562776,21450.356871802687
2021-02-19,62570.32932378325,14709.165470011725,29469.900944006367,16548.245710490715,9917.342946413815,12090.815544839179,21356.804444781177
2021-02-22,60180.531127545524,14147.366651173883,28344.333652281708,15916.205441928514,9538.562004377092,11940.467362317113,20803.23454073467
2021-02-23,62842.688598698434,14773.192264905021,29598.179010298743,16620.27774630604,9149.232754845136,12109.21633697034,20741.29729328303
2021-02-24,66151.97472295634,14023.979727410482,28097.127212969677,15777.391507442486,8685.235551974525,12313.987797838414,20912.272280479523
2021-02-25,71292.82052354417,12891.736080632352,25828.670298601617,14503.583954646521,7984.022132842572,11986.0122028454,20183.21951381602
2021-02-26,70370.01412864728,12724.866872636834,25494.346842912815,14315.851165790851,7880.677832153105,11921.12070988589,20267.738174508617
2021-03-01,67357.06987305247,13220.994843362447,26488.34219789355,14874.009790095732,8187.936425892581,12082.424091198682,20877.43433029374
2021-03-02,70950.81606267602,13926.383304156745,27901.59219559288,15667.59264796534,8624.792800240355,11864.43718393954,20542.58245813925
2021-03-03,65491.86151929164,12854.887617003806,25754.844181458124,16833.135311445236,9266.407896970599,11561.161062345396,19946.437952707933
2021-03-04,62528.07361860445,12273.148764264879,24589.32691262,16071.363671285095,8847.063157475237,11385.935499455305,19619.975292759173
2021-03-05,63645.05433952968,12492.392213828824,25028.58247436103,16358.457169308074,8674.043662504879,11455.706083503726,19915.463323819473
2021-03-08,68650.84246183878,13474.939392272683,26997.121619602585,15046.323397875454,7978.286996295069,11151.579141585129,19351.57855208121
2021-03-09,71273.01119358093,13989.624477982723,28028.296265380788,15621.028635666538,7603.148675968617,11307.534694942418,20114.828718249064
2021-03-10,74996.99850650622,14720.576954890124,29492.763922173017,16437.22134984927,8000.410258346407,11118.694333433692,20057.409354822328
2021-03-11,73206.18570325532,14369.072251941641,28788.52214867722,16044.725822969947,7809.372784751199,11198.624834041842,20519.356490775106
2021-03-12,72110.43778131678,14153.99642318487,28357.616440135545,15804.568863422044,7692.4823346023395,11255.713564436634,20352.901389324386
2021-03-15,74172.8247086757,13733.175115571818,27514.498434850506,15334.673355714318,7463.7723379306535,11364.067600321512,20570.326309528285
2021-03-16,74569.47776556677,13806.615838799049,27370.058259312445,15254.172418487975,7424.590501153963,11346.017254563349,20683.2333757331
2021-03-17,77796.51393163888,14404.104918485778,28554.51295199485,15914.305324778634,7745.893838436589,11505.064559932795,20768.398592269754
2021-03-18,74132.84490450086,13725.772813529582,27209.79608230116,15164.853394862565,7381.116679291439,11329.69513968531,20132.251696783707
2021-03-19,75202.44781466594,13923.810897249808,27602.384240925312,15383.654809326925,7487.6128469565065,11375.832742968054,20203.22070884337
2021-03-22,72679.240640732,14365.385326628877,28477.75572942318,15871.526171867106,7725.072145614409,11498.537488826438,20582.09242485763
2021-03-23,74396.5127049534,14704.812028059909,27812.604004904064,15500.816727475734,7544.638507917985,11408.26932382583,20492.303233089468
2021-03-24,69716.61680988832,13779.809135508476,29619.16424072889,16507.668121819403,8034.69847927752,11166.233072198158,20146.69611464975
2021-03-25,70614.8997266594,13957.358874856092,30000.80050571055,16720.36571025794,7922.872471623929,11215.224630576446,20111.808121441984
2021-03-26,73890.59110386763,14604.814302704079,31392.480787156866,17495.99178907233,8290.399511079895,11391.505095078614,20413.48547346151
2021-03-29,73564.83942373194,14540.427988748517,31520.555498369733,17567.37175139391,8324.222595353478,11408.11626896177,20407.676479469377
2021-03-30,73894.80197096376,14477.253874661665,31383.607454565532,17491.046408832637,8288.056164191332,11423.744056438885,20304.96217598267
2021-03-31,71708.56517691257,14048.932744441405,30455.09833731814,16973.559817008863,8042.847396402256,11531.058496594585,20615.68730637727
2021-04-01,70573.93599477239,13826.639507497654,29973.213875772737,17199.539548272536,8149.926907879419,11584.596699933696,20967.105420530006
2021-04-05,68018.17117119808,13325.921524528376,28887.763778744797,17803.73963714277,8436.224488591179,11723.414357766887,21385.71529944291
2021-04-06,68018.17117119808,13325.921524528376,28887.763778744797,17814.27812279426,8441.21810412015,11726.604465482322,21370.858527075707
2021-04-07,67266.91107389354,13178.736839483081,28568.69868402611,17617.519578930216,8347.984925028804,11772.399339027905,21422.53495329933
2021-04-08,66910.68374713397,13108.945821589605,28417.406600017213,17524.221970885712,8303.776259784678,11790.69656035001,21646.04710669761
2021-04-09,64860.00599430437,12707.183022976238,29305.27984007285,18071.74863156048,8563.219383368927,11911.896523584412,21777.18784839324
2021-04-12,64569.67471513541,12772.92989309031,29456.90513922987,18165.251724092082,8607.525416542343,11934.228843494504,21748.765413626075
2021-04-13,63213.414907867635,12504.639685473905,28838.174803927872,17783.69798526687,8426.72783913476,12017.498031851228,22002.643672765458
2021-04-14,65635.61027858016,12983.78925210827,27755.34321442044,17115.94594868223,8110.316444778625,11864.480879101046,21738.432530446404
2021-04-15,66817.8515546459,12719.549685647073,27190.48039082144,16767.61080173592,7945.2593524599515,11939.273351811038,22067.887763109924
2021-04-16,66754.6378990884,12707.51623629234,27166.182169861553,16752.626766648125,7938.159232691753,11934.388626301585,22093.727977942614
2021-04-19,65912.25111152095,12547.158183022191,26823.368042652357,16541.222856906206,7837.986410762365,11881.446287816445,21891.532150189494
2021-04-20,64893.52053837007,12754.16939600296,27265.91749279419,16814.130758268824,7967.302631260343,11818.560747859094,21731.96897372669
2021-04-21,67408.91681253421,12276.740929001424,26245.268888734197,16184.725234268224,7669.061564886236,11966.694383458575,21918.01691914536
2021-04-22,69585.40394835353,12673.130160059201,25383.065856599278,15653.028674769586,7417.119465801376,11836.395084034444,21653.803775105433
2021-04-23,71783.80530736361,12274.245656664363,24584.138402136774,15160.352399003199,7183.6669582227305,11962.21320633433,21926.414138234613
2021-04-26,70513.88596211554,12057.103336875332,25013.703816340676,15425.253407581515,7309.189147446316,12031.238538984797,22069.182876518917
2021-04-27,71653.37201154506,11872.142042879941,24629.982544637052,15188.623202899826,7197.062955524742,11968.60703437406,21973.57268043334
2021-04-28,72254.9405374835,11971.815049020062,24836.764470976534,15316.139848867731,7257.486162858845,11940.077731094983,21899.27880999292
2021-04-29,73633.85157628947,12200.284795210957,25310.74851196383,15608.432585563616,7395.987803155069,11865.097170264538,21978.094567899996
2021-04-30,73887.78695789218,12242.358975887544,25398.035737125167,15662.260182517837,7421.493775543019,11875.28555447332,21834.036721369335
2021-05-03,71944.80137820817,12560.34179704716,26057.723879868776,16069.071458709146,7614.259527030437,11768.865224933428,21717.75875720354
2021-05-04,74040.27806678748,12926.17647769266,26816.68563807359,16537.102004402463,7836.033762750519,11648.19932303932,21326.92675893463
2021-05-05,71943.29299718174,12560.078459309212,26057.177558584408,17028.58951575415,8068.9229794885405,11535.310787180239,21255.22511703309
2021-05-06,70117.32104655594,12241.294733837314,25395.82785728126,16596.391801149875,7864.127974721617,11631.800943289434,21415.43084589819
2021-05-07,70002.67435953741,12221.279367233106,25354.303915914523,16569.25554853692,7851.269579604198,11625.887711230422,21589.20223716326
2021-05-10,74373.99738992749,11447.388464324697,23748.787458880648,15520.036743232702,7354.101818246262,11380.639786756608,21043.983512625775
2021-05-11,78421.50643785669,12070.36705913651,25041.22077550355,16364.653025091116,7754.319564949971,11580.343321499575,21014.910518572786
2021-05-12,80644.48204276357,12412.519776337813,25751.051859214534,16828.53373983319,7974.127421347062,11459.560437452596,20470.98890916518
2021-05-13,80208.3272459504,12345.388338403629,25611.780770767025,16737.518886392027,7931.000429429925,11438.784178960343,20629.252968777226
2021-05-14,77355.32676869842,12756.104316777964,26463.853407838462,17294.355678929274,8194.855118449921,11573.170691550382,21084.68250154655
2021-05-17,77482.97874764138,12777.154476187265,26507.524133554198,17322.894873567544,8180.981382339772,11565.327572795954,20956.77453907121
2021-05-18,79803.6044006536,13159.831974254446,27301.42805279451,17841.717908997867,8426.002876989665,11452.655880207227,20815.298912475027
2021-05-19,84410.6327680754,12472.529368405896,25875.547944235186,16909.893001532535,7985.93542433737,11667.126178642326,20839.20146149642
2021-05-20,80595.85469193578,11908.857114943088,24706.15174651943,16145.682534477364,7625.026254778923,11836.668525410705,21242.30200703542
2021-05-21,83129.87175666464,12283.283904832357,25482.93872109475,15644.474752407921,7388.323811929689,11714.157842460052,21124.73293290239
2021-05-24,80612.96384153642,11911.385165780577,24711.396448593783,15170.809853132982,7164.628883875318,11825.833549915877,21480.03238384036
2021-05-25,81415.44472135605,12029.959876251412,24475.705436680022,15026.114528719632,7096.294476504211,11786.894139616039,21509.74793029565
2021-05-26,80975.75846326773,11964.991760422228,24343.523743460053,14944.965600609605,7057.970750885005,11803.497432108741,21584.682351417487
2021-05-27,81632.9118011704,11874.993767569847,24160.41720066137,14832.552910803017,7004.882272939572,11775.551067568707,21503.932931140873
2021-05-28,81780.66142321889,11896.486640998888,24204.145795307435,14859.39875077407,7017.560599431733,11768.854720494486,21571.7612431407
2021-06-01,80000.93612486105,11637.593182960036,23677.410869869185,14536.02587245652,6864.843197613045,11681.80869929271,21500.057599518277
2021-06-02,79857.30458786795,11616.699360003264,23634.90108085936,14509.928281116167,6852.518242088139,11689.520663805431,21542.04369496453
2021-06-03,79391.7625774581,11548.97779586717,23497.11732492361,14425.340137079058,6812.570298249366,11670.070977197742,21317.882984001317
2021-06-04,82034.74077941084,11933.447110798084,22663.146856025913,13913.349346388835,6570.775427522685,11801.94611765153,21679.64398993812
2021-06-07,80834.96510992946,11758.917888659407,22985.247343747415,14111.093138933687,6664.162722030323,11856.544635033812,21744.243526159407
2021-06-08,79651.78850291237,11586.803302467948,22648.81363679103,13904.549902616081,6566.619766115902,11799.084394493058,21754.578411059956
2021-06-09,78738.14353631689,11453.897002242878,22389.020668327346,13745.057915429423,6491.297426095391,11752.678790015836,21759.74685437067
2021-06-10,76461.2020086454,11122.67438805907,21741.577273880324,13347.579745862777,6303.582755490712,11862.819979692713,21986.491786989245
2021-06-11,75873.60726808912,11204.745718112868,21902.002734707483,13446.0680756046,6350.0952580416015,11893.491445068621,22043.983212367646
2021-06-14,77700.55252523304,11474.542526044781,22429.37663267893,13769.833231664232,6502.99791855568,11992.001117185693,22255.226818495838
2021-06-15,79013.58728647887,11288.114526388688,22064.96438620615,13546.113422429971,6397.343083866427,11926.144100737376,22109.875860277058
2021-06-16,77870.73591439339,11465.3565847545,22411.420802504636,13758.80979614548,6497.791945685295,11865.94687558234,22029.128441721325
2021-06-17,74215.88228197023,10927.231451239853,21359.543460317378,13113.041711758253,6192.818861553594,12053.375403257984,22308.84291225164
2021-06-18,74877.86846916658,10827.188166076361,21163.988080448482,12992.986437264972,6136.121065218185,12018.298794021346,22133.77840929845
2021-06-21,76082.63290063411,10646.203039304517,20810.215059514107,12775.79825678603,6033.550884314204,12086.035934879137,22271.338669854456
2021-06-22,73878.43954530888,10953.332921581388,21410.564205382216,13144.364345570308,6207.611417066545,12206.141719910183,22478.94915258646
2021-06-23,73802.35580338228,10970.392740511757,21443.91116481054,13164.836696524639,6217.279773494988,12214.219686344206,22489.942603656345
2021-06-24,73890.11089897048,10983.437146115131,21469.409164888835,13180.490417738965,6224.672464078947,12219.807768059332,22628.992144546646
2021-06-25,74436.29271035569,10892.596385958634,21291.842031512995,13071.478479776873,6173.190039147681,12184.59184333878,22601.17823292683
2021-06-28,72467.07861748914,10604.432460404172,20728.565787293075,12725.672170788068,6009.878133350124,12286.36721531724,22876.048538928902
2021-06-29,71523.9085950668,10733.54233170216,20980.937846899487,12880.608316808673,6083.048913135905,12337.106873083916,22958.833709339906
2021-06-30,71296.92282864245,10699.47873841613,20914.353478804587,12839.730870256426,6063.743962569485,12323.19945929068,22922.61457174732
2021-07-01,70986.25968077905,10652.85773973204,20823.22305368275,12783.784118957503,6037.322320337084,12340.601666769957,22931.668355285026
2021-07-02,72170.88380496696,10830.633443463696,21170.72259068706,12997.12088488698,6138.073616409471,12413.984345688923,23194.892649210513
2021-07-06,71759.41923075746,10913.063635011007,21331.849520838914,13096.039860374176,6184.789497486351,12446.11960762995,23295.13883085287
2021-07-07,70849.41304812724,10774.671275014867,21061.3329090966,12929.964418729518,6106.358028261659,12394.6113201898,23344.2930887684
2021-07-08,72745.37375302086,11063.006103303387,21624.94321820678,13275.975816691716,6269.766790218957,12500.181844170787,23203.30187862504
2021-07-09,74398.67490512205,10788.304296477047,21087.981481126597,12946.324498580352,6114.084306672405,12599.298099941805,23348.176427274513
2021-07-12,74573.11227208508,10785.83001549825,21083.144985044724,12943.355278991075,6112.682050851005,12598.25529803736,23439.366823658285
2021-07-13,74756.13730144378,10812.301712804405,21134.88941560815,12975.1221974924,6127.6844260735315,12611.827389100414,23439.366823658285
2021-07-14,75917.22702871819,10980.23511466419,21463.150129355185,13176.647873342796,6222.8577683023295,12550.986572002806,23481.402962126525
2021-07-15,77435.56884363384,11199.83942273373,21892.4123613501,13440.180357728026,6347.314700248908,12465.924855624151,23316.47917714858
2021-07-16,74969.04664407425,11564.485754859916,22605.189354630573,13877.76810212121,6553.971683169421,12334.850248320738,23127.634827661328
2021-07-19,75406.02189690994,11501.291843631174,22481.663729741882,13801.933303748963,6518.157630255927,12356.451501303765,22938.137917167376
2021-07-20,77311.93906696644,11791.991565631835,21908.407350418638,13449.999994520569,6351.952162195508,12466.246601432236,23204.59699203404
2021-07-21,75208.21811111453,11471.12185175283,21312.261707085414,13784.359844016843,6509.8583160858025,12577.91548488674,23383.743003860407
2021-07-22,73716.34243054895,11676.073029471128,21693.04165111855,14030.640968098212,6626.168049859328,12653.709907624583,23538.315890170772
2021-07-23,75293.22193059763,11925.838001445842,22157.08139516281,14330.772925078874,6767.909598845496,12753.815043631019,23813.184194451962
2021-07-26,74739.59669634783,11838.148237508503,22337.895783485983,14447.720184261309,6823.139591122769,12788.52024753466,23831.936315650553
2021-07-27,72456.38319757833,11476.505667156842,21655.497330171158,14006.358025388943,6614.700087739667,12656.89078456583,23569.360579290005
2021-07-28,72586.29452211835,11497.082571309591,21577.12923406978,13955.671052237109,6590.762449907837,12664.852594267573,23659.906421550593
2021-07-29,71799.2128856388,11607.33318659123,21784.041879892124,14089.4981610392,6653.964189198702,12707.502581485029,23701.944561739718
2021-07-30,73115.66909537339,11820.156492555394,22183.45764022337,14347.832571691968,6775.966257524639,12782.182645397928,23578.414362827712
2021-08-02,72115.72431990583,11978.141348248613,22479.95543670133,14539.601628199542,6866.531898686106,12723.555438626243,23580.356032080774
2021-08-03,72964.20388303146,12119.070503908688,22744.443978526197,14710.66771612775,6947.320270993658,12776.848869294414,23723.28490803543
2021-08-04,72519.30020081784,12171.999717098242,22843.77878508822,14774.915553241703,6977.662218059725,12796.705721419963,23757.562376374965
2021-08-05,73406.14188735638,12320.85163276436,23123.13635264032,14955.59864024636,7062.9923537949635,12848.493861625462,23908.25592762097
2021-08-06,73587.83747900506,12288.42591213019,23062.281439205384,14916.238855884067,7044.404140599018,12837.332224696831,23803.485856791074
2021-08-09,73587.83747900506,12288.42591213019,23062.281439205384,14916.238855884067,7044.404140599018,12844.648305012286,23847.463664512376
2021-08-10,72167.03533695279,12051.166298904207,22617.004882752914,14628.242566771074,6908.3938318941255,12760.468538585954,23725.22457556761
2021-08-11,73236.1738822371,12229.701641885,22952.070769637878,14844.956720329985,7010.740146900645,12693.57007806103,23684.483550508365
2021-08-12,72083.55048566236,12037.225171606367,22590.840896932303,14611.320205340748,6900.402008078467,12757.438716258577,23769.848939132964
2021-08-13,72591.70657427645,12122.082108033039,22750.096001201502,14714.32333538927,6949.04668873952,12789.688367228817,23853.282667108906
2021-08-16,73360.66517965724,12250.490431683162,22991.0860938571,14870.191079585717,7022.657428900747,12835.257654699517,23863.629562334732
2021-08-17,73717.65275995887,12310.103753427245,23102.965289241336,14942.552385458885,7056.831076000197,12820.535303334545,23653.44086311001
2021-08-18,71934.24989752905,12606.732759533927,23659.663248018234,15302.613888722954,7226.875198313454,12716.266158626015,23425.78114404953
2021-08-19,74181.13817232846,12198.180796848865,22892.914079869544,14806.695314283323,6992.670658353006,12848.293006357426,23538.964447735707
2021-08-20,75771.33524949859,12459.6692550723,23383.662078008176,15124.101654917027,7142.57027861354,12942.264175699072,23782.78806289766
2021-08-23,73034.88469544574,12009.693433422999,24206.178486729652,15656.089405032535,7393.808995415352,13097.726573667254,24138.499868336796
2021-08-24,72750.33030202478,11962.901944063224,24111.86774104896,15726.350169499392,7426.990632214949,13116.295424415192,24212.225250047453
2021-08-25,72750.33030202478,11956.232113248434,24098.424340842776,15717.582054918568,7422.849766460842,13122.246752492632,24240.037159946394
2021-08-26,71888.56372599986,11814.604148569537,23812.965614461908,15531.39888826316,7334.922140551324,13069.606162468308,24086.110829480094
2021-08-27,73618.6806103638,11540.199974082625,23259.88934636597,15170.669012173592,7164.562369746185,13173.652978064787,24320.2321035394
2021-08-30,71464.94551396626,11202.588195420447,23882.80888420535,15576.95237788762,7356.435418397682,13292.857447139997,24593.162742009292
2021-08-31,71660.73689765239,11148.149096408448,23766.750115030616,15501.256008618982,7320.686740580422,13273.294314696468,24573.109502239062
2021-09-01,71956.85866366279,11194.21629779504,23864.96082735475,15565.31143845928,7350.937820598281,13257.26973224485,24613.856532460944
2021-09-02,71080.78408375737,11057.926741488804,23574.404987097623,15375.803809404995,7261.440170441083,13202.778514316084,24602.214523826122
2021-09-03,72395.32450233163,11262.427744603678,24010.38087845614,15660.157954284912,7395.730425172315,13284.59542796023,24677.88557823159
2021-09-07,72643.73015914016,11301.071825286912,24092.76623239076,15713.891698129577,7421.1069434277815,13299.561574586607,24712.809602415186
2021-09-08,72021.65603743086,11204.296724191632,23886.45129838711,15579.328049548556,7357.557362840023,13259.516501065304,24626.79165278389
2021-09-09,71147.24638998197,11327.590698722812,24149.30184496937,15750.765608106476,7438.52116739074,13205.922715627135,24542.06681484071
2021-09-10,73895.00510744561,11765.070540453671,25081.96555343468,16359.071701488823,7725.802298001211,13045.191206877053,24355.804685287934
2021-09-13,72365.1845556501,12020.13956666294,25625.747463379972,16713.73956975521,7893.299200128626,12953.631383986345,24338.984224738
2021-09-14,73921.42356766488,12278.636939928365,26176.838269814416,17073.174479163965,8063.047404657817,12864.500153760251,24269.78473393576
2021-09-15,72456.6661063494,12035.335009249486,25658.14264250061,16734.868498303014,7903.2776345842985,12943.933100591945,24450.225859171125
2021-09-16,71683.7920529457,12192.442962394545,25993.081243625482,16953.323650062357,8006.446160541607,12999.945298125684,24467.042316279298
2021-09-17,69409.8257251585,11805.67206264257,25168.523978856552,16415.527224674504,7752.464214931566,12862.657567173772,24177.299224142986
2021-09-20,68420.60362289792,11982.095100111048,25544.640427406637,16660.839576165938,7868.316432188374,12801.050831966175,23677.719735656738
2021-09-21,67551.32073393291,11829.862735984516,25220.096099345825,16449.163823651746,7976.236587165253,12751.251034369152,23706.854783056984
2021-09-22,68908.76202038581,12067.583389206762,25726.892995714494,16779.709161022714,8136.518765756255,12837.39678328669,23928.289150182405
2021-09-23,67673.52035764835,11851.262832373992,26186.201778596846,17079.28158872135,8281.78211068568,12914.263316296985,24149.074959742884
2021-09-24,66115.82174367527,11578.47229938182,26765.72478160007,17457.26067248154,8465.065019737645,13007.640172281643,24171.732438377265
